Activity Period,Operating Airline,GEO Summary,GEO Region,Price Category Code,Terminal,Passenger Count
2014-09,Air New Zealand,International,Australia / Oceania,Other,International,8418
2014-09,Air New Zealand,International,Australia / Oceania,Other,International,8636
2014-09,AirTran Airways,Domestic,US,Low Fare,Terminal 1,3566
2014-09,AirTran Airways,Domestic,US,Low Fare,Terminal 1,3526
2014-09,Alaska Airlines,Domestic,US,Other,International,50729
2014-09,Alaska Airlines,Domestic,US,Other,International,48740
2014-09,Alaska Airlines,International,Mexico,Other,International,5008
2014-09,Alaska Airlines,International,Mexico,Other,International,4823
2014-09,All Nippon Airways,International,Asia,Other,International,6778
2014-09,All Nippon Airways,International,Asia,Other,International,6615
2014-09,American Airlines,Domestic,US,Other,Terminal 2,123303
2014-09,American Airlines,Domestic,US,Other,Terminal 2,123172
2014-09,Asiana Airlines,International,Asia,Other,International,8053
2014-09,Asiana Airlines,International,Asia,Other,International,7151
2014-09,British Airways,International,Europe,Other,International,18815
2014-09,British Airways,International,Europe,Other,International,19011
2014-09,Cathay Pacific,International,Asia,Other,International,16665
2014-09,Cathay Pacific,International,Asia,Other,International,14977
2014-09,China Airlines,International,Asia,Other,International,7979
2014-09,China Airlines,International,Asia,Other,International,7442
2014-09,China Eastern,International,Asia,Other,International,6030
2014-09,China Eastern,International,Asia,Other,International,4797
2014-09,Compass Airlines,Domestic,US,Other,Terminal 1,33630
2014-09,Compass Airlines,Domestic,US,Other,Terminal 1,33099
2014-09,Delta Air Lines,Domestic,US,Other,Terminal 1,125472
2014-09,Delta Air Lines,Domestic,US,Other,Terminal 1,125715
2014-09,EVA Airways,International,Asia,Other,International,14243
2014-09,EVA Airways,International,Asia,Other,International,14980
2014-09,Emirates,International,Middle East,Other,International,9836
2014-09,Emirates,International,Middle East,Other,International,9544
2014-09,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,19152
2014-09,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,18782
2014-09,Hawaiian Airlines,Domestic,US,Other,International,7320
2014-09,Hawaiian Airlines,Domestic,US,Other,International,7037
2014-09,Japan Airlines,International,Asia,Other,International,4942
2014-09,Japan Airlines,International,Asia,Other,International,4671
2014-09,JetBlue Airways,Domestic,US,Low Fare,International,41977
2014-09,JetBlue Airways,Domestic,US,Low Fare,International,42561
2014-09,KLM Royal Dutch Airlines,International,Europe,Other,International,11965
2014-09,KLM Royal Dutch Airlines,International,Europe,Other,International,11774
2014-09,Korean Air Lines,International,Asia,Other,International,7241
2014-09,Korean Air Lines,International,Asia,Other,International,6191
2014-09,Lufthansa German Airlines,International,Europe,Other,International,23886
2014-09,Lufthansa German Airlines,International,Europe,Other,International,23838
2014-09,Mesa Airlines,Domestic,US,Other,Terminal 1,4708
2014-09,Mesa Airlines,Domestic,US,Other,Terminal 1,3434
2014-09,Philippine Airlines,International,Asia,Other,International,9287
2014-09,Philippine Airlines,International,Asia,Other,International,7259
2014-09,Republic Airlines,Domestic,US,Other,Terminal 1,78
2014-09,SAS Airlines,International,Europe,Other,International,7623
2014-09,SAS Airlines,International,Europe,Other,International,7089
2014-09,Singapore Airlines,International,Asia,Other,International,14398
2014-09,Singapore Airlines,International,Asia,Other,International,12697
2014-09,SkyWest Airlines,Domestic,US,Other,Terminal 1,4180
2014-09,SkyWest Airlines,Domestic,US,Other,Terminal 1,3500
2014-09,SkyWest Airlines,Domestic,US,Other,Terminal 3,136977
2014-09,SkyWest Airlines,Domestic,US,Other,Terminal 3,136108
2014-09,SkyWest Airlines,International,Canada,Other,International,2412
2014-09,SkyWest Airlines,International,Canada,Other,Terminal 3,12528
2014-09,SkyWest Airlines,International,Canada,Other,Terminal 3,14605
2014-09,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,139898
2014-09,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,135509
2014-09,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,22
2014-09,Sun Country Airlines,Domestic,US,Low Fare,International,6414
2014-09,Sun Country Airlines,Domestic,US,Low Fare,International,6373
2014-09,Swiss International,International,Europe,Other,International,6502
2014-09,Swiss International,International,Europe,Other,International,6465
2014-09,"TACA International Airlines, S.A.",International,Central America,Other,International,4634
2014-09,"TACA International Airlines, S.A.",International,Central America,Other,International,4479
2014-09,US Airways,Domestic,US,Other,Terminal 1,67778
2014-09,US Airways,Domestic,US,Other,Terminal 1,70950
2014-09,United Airlines,Domestic,US,Other,International,14395
2014-09,United Airlines,Domestic,US,Other,International,13312
2014-09,United Airlines,Domestic,US,Other,International,19
2014-09,United Airlines,Domestic,US,Other,Terminal 3,239607
2014-09,United Airlines,Domestic,US,Other,Terminal 3,256958
2014-09,United Airlines,Domestic,US,Other,Terminal 3,179
2014-09,United Airlines,Domestic,US,Other,Terminal 3,349086
2014-09,United Airlines,Domestic,US,Other,Terminal 3,331868
2014-09,United Airlines,Domestic,US,Other,Terminal 3,193
2014-09,United Airlines,International,Asia,Other,International,72558
2014-09,United Airlines,International,Asia,Other,International,68552
2014-09,United Airlines,International,Australia / Oceania,Other,International,6809
2014-09,United Airlines,International,Australia / Oceania,Other,International,6808
2014-09,United Airlines,International,Canada,Other,Terminal 3,13254
2014-09,United Airlines,International,Canada,Other,Terminal 3,11596
2014-09,United Airlines,International,Europe,Other,International,42992
2014-09,United Airlines,International,Europe,Other,International,43473
2014-09,United Airlines,International,Mexico,Other,International,12222
2014-09,United Airlines,International,Mexico,Other,International,12410
2014-09,Virgin America,Domestic,US,Low Fare,Terminal 2,155823
2014-09,Virgin America,Domestic,US,Low Fare,Terminal 2,157835
2014-09,Virgin America,International,Mexico,Low Fare,International,1091
2014-09,Virgin America,International,Mexico,Low Fare,Terminal 2,985
2014-09,Virgin Atlantic,International,Europe,Other,International,10873
2014-09,Virgin Atlantic,International,Europe,Other,International,10759
2014-09,WestJet Airlines,International,Canada,Other,International,6897
2014-09,WestJet Airlines,International,Canada,Other,International,6773
2014-10,Aer Lingus,International,Europe,Other,International,5234
2014-10,Aer Lingus,International,Europe,Other,International,4734
2014-10,Aeromexico,International,Mexico,Other,International,8758
2014-10,Aeromexico,International,Mexico,Other,International,10165
2014-10,Air Canada,International,Canada,Other,International,11687
2014-10,Air Canada,International,Canada,Other,International,11598
2014-10,Air Canada,International,Canada,Other,International,19899
2014-10,Air Canada,International,Canada,Other,International,19750
2014-10,Air China,International,Asia,Other,International,6838
2014-10,Air China,International,Asia,Other,International,7446
2014-10,Air France,International,Europe,Other,International,13901
2014-10,Air France,International,Europe,Other,International,13579
2014-10,Air New Zealand,International,Australia / Oceania,Other,International,7695
2014-10,Air New Zealand,International,Australia / Oceania,Other,International,9474
2014-10,AirTran Airways,Domestic,US,Low Fare,Terminal 1,3551
2014-10,AirTran Airways,Domestic,US,Low Fare,Terminal 1,3609
2014-10,Alaska Airlines,Domestic,US,Other,International,52459
2014-10,Alaska Airlines,Domestic,US,Other,International,52902
2014-10,Alaska Airlines,International,Mexico,Other,International,4143
2014-10,Alaska Airlines,International,Mexico,Other,International,4484
2014-10,All Nippon Airways,International,Asia,Other,International,6850
2014-10,All Nippon Airways,International,Asia,Other,International,7132
2014-10,American Airlines,Domestic,US,Other,Terminal 2,128065
2014-10,American Airlines,Domestic,US,Other,Terminal 2,127962
2014-10,Asiana Airlines,International,Asia,Other,International,7547
2014-10,Asiana Airlines,International,Asia,Other,International,8140
2014-10,British Airways,International,Europe,Other,International,18547
2014-10,British Airways,International,Europe,Other,International,18321
2014-10,Cathay Pacific,International,Asia,Other,International,15061
2014-10,Cathay Pacific,International,Asia,Other,International,17608
2014-10,China Airlines,International,Asia,Other,International,7089
2014-10,China Airlines,International,Asia,Other,International,9495
2014-10,China Eastern,International,Asia,Other,International,4770
2014-10,China Eastern,International,Asia,Other,International,5038
2014-10,Compass Airlines,Domestic,US,Other,Terminal 1,39622
2014-10,Compass Airlines,Domestic,US,Other,Terminal 1,41020
2014-10,Delta Air Lines,Domestic,US,Other,Terminal 1,133818
2014-10,Delta Air Lines,Domestic,US,Other,Terminal 1,131254
2014-10,EVA Airways,International,Asia,Other,International,13312
2014-10,EVA Airways,International,Asia,Other,International,13288
2014-10,Emirates,International,Middle East,Other,International,8407
2014-10,Emirates,International,Middle East,Other,International,10194
2014-10,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,17331
2014-10,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,16909
2014-10,Hawaiian Airlines,Domestic,US,Other,International,7865
2014-10,Hawaiian Airlines,Domestic,US,Other,International,8086
2014-10,Japan Airlines,International,Asia,Other,International,4923
2014-10,Japan Airlines,International,Asia,Other,International,5020
2014-10,JetBlue Airways,Domestic,US,Low Fare,International,44137
2014-10,JetBlue Airways,Domestic,US,Low Fare,International,44832
2014-10,KLM Royal Dutch Airlines,International,Europe,Other,International,11188
2014-10,KLM Royal Dutch Airlines,International,Europe,Other,International,10433
2014-10,Korean Air Lines,International,Asia,Other,International,6019
2014-10,Korean Air Lines,International,Asia,Other,International,6888
2014-10,Lufthansa German Airlines,International,Europe,Other,International,23513
2014-10,Lufthansa German Airlines,International,Europe,Other,International,22819
2014-10,Mesa Airlines,Domestic,US,Other,Terminal 1,5449
2014-10,Mesa Airlines,Domestic,US,Other,Terminal 1,4678
2014-10,Philippine Airlines,International,Asia,Other,International,8677
2014-10,Philippine Airlines,International,Asia,Other,International,9944
2014-10,SAS Airlines,International,Europe,Other,International,6958
2014-10,SAS Airlines,International,Europe,Other,International,6617
2014-10,Singapore Airlines,International,Asia,Other,International,11215
2014-10,Singapore Airlines,International,Asia,Other,International,14072
2014-10,SkyWest Airlines,Domestic,US,Other,Terminal 1,1261
2014-10,SkyWest Airlines,Domestic,US,Other,Terminal 1,1392
2014-10,SkyWest Airlines,Domestic,US,Other,Terminal 3,148903
2014-10,SkyWest Airlines,Domestic,US,Other,Terminal 3,150932
2014-10,SkyWest Airlines,International,Canada,Other,International,5831
2014-10,SkyWest Airlines,International,Canada,Other,Terminal 3,7633
2014-10,SkyWest Airlines,International,Canada,Other,Terminal 3,12918
2014-10,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,144431
2014-10,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,144081
2014-10,Southwest Airlines,Domestic,US,Low Fare,Terminal 1,27
2014-10,Sun Country Airlines,Domestic,US,Low Fare,International,6509
2014-10,Sun Country Airlines,Domestic,US,Low Fare,International,6810
2014-10,Swiss International,International,Europe,Other,International,6625
2014-10,Swiss International,International,Europe,Other,International,6342
2014-10,"TACA International Airlines, S.A.",International,Central America,Other,International,8970
2014-10,"TACA International Airlines, S.A.",International,Central America,Other,International,4517
2014-10,US Airways,Domestic,US,Other,Terminal 1,74235
2014-10,US Airways,Domestic,US,Other,Terminal 1,76849
2014-10,United Airlines,Domestic,US,Other,International,18760
2014-10,United Airlines,Domestic,US,Other,International,15040
2014-10,United Airlines,Domestic,US,Other,International,32
2014-10,United Airlines,Domestic,US,Other,Terminal 3,252733
2014-10,United Airlines,Domestic,US,Other,Terminal 3,264178
2014-10,United Airlines,Domestic,US,Other,Terminal 3,110
2014-10,United Airlines,Domestic,US,Other,Terminal 3,364006
2014-10,United Airlines,Domestic,US,Other,Terminal 3,355291
2014-10,United Airlines,Domestic,US,Other,Terminal 3,256
2014-10,United Airlines,International,Asia,Other,International,66206
2014-10,United Airlines,International,Asia,Other,International,73337
2014-10,United Airlines,International,Australia / Oceania,Other,International,6849
2014-10,United Airlines,International,Australia / Oceania,Other,International,7364
2014-10,United Airlines,International,Canada,Other,International,675
2014-10,United Airlines,International,Canada,Other,International,571
